amount,transaction_hour,customer_avg_transaction,previous_transaction_count,is_international,is_new_device,location_changed,is_fraud
842.65,21,1814.81,40,0,1,0,0
2162.77,4,561.35,132,0,1,0,0
810.75,3,564.61,184,0,0,0,0
788.83,8,1038.48,138,0,0,1,0
2279.86,21,430.38,101,0,0,1,0
1533.12,9,584.32,160,0,0,0,0
1504.41,15,423.62,182,0,1,0,0
1753.32,9,232.06,170,0,0,0,0
236.14,9,685.71,162,0,0,0,0
2337.39,18,1230.82,85,0,0,0,0
2023.27,9,697.55,77,0,0,0,0
396.75,5,1155.02,186,1,1,0,0
859.13,16,344.65,75,0,0,0,0
1054.36,4,423.09,50,0,1,0,0
958.63,5,305.95,160,0,0,0,0
1531.28,23,828.76,149,1,0,1,0
4588.77,14,549.73,180,0,0,0,0
3234.94,18,537.52,176,0,0,0,0
295.24,17,993.66,64,0,0,0,0
2042.79,3,500.8,64,0,0,0,0
4142.0,7,1271.31,9,0,1,1,0
1614.55,15,766.16,139,0,0,0,0
3264.89,23,533.95,185,0,1,1,1
8203.12,18,262.18,149,0,1,1,1
3052.48,19,990.26,63,0,0,0,0
1407.13,2,788.21,13,0,0,0,0
3118.44,9,811.3,154,0,0,1,0
1267.61,1,826.98,49,0,0,1,0
1123.16,3,484.22,191,0,0,1,0
771.69,5,607.39,84,0,0,1,0
5236.52,10,505.16,17,1,0,0,0
483.75,13,1408.16,87,0,1,0,0
5076.45,15,563.93,16,0,0,0,1
1807.8,20,458.73,168,0,1,0,0
270.61,18,1467.42,14,0,0,0,0
1583.91,1,1374.69,20,0,0,0,0
134.29,16,766.49,96,0,0,0,0
2049.82,8,615.28,23,0,0,1,0
2657.74,16,529.68,108,0,0,0,0
606.46,14,647.82,138,1,0,0,0
1240.84,6,393.54,136,1,0,0,0
7740.0,21,888.93,162,0,1,0,0
661.33,22,1792.74,107,0,0,0,0
380.35,18,932.22,99,0,0,1,0
4825.47,2,343.11,178,0,0,0,0
7805.53,0,873.98,31,0,0,0,1
1100.69,3,747.49,177,0,0,0,0
3015.33,17,869.38,41,0,1,0,0
4194.28,7,406.77,141,0,0,0,0
521.92,18,666.48,65,0,0,0,0
674.99,22,1129.87,39,1,0,0,0
3755.12,22,350.02,110,0,0,0,0
5913.62,5,508.02,51,0,0,0,0
1925.38,0,559.64,153,0,0,0,1
454.95,7,1210.78,149,1,0,0,0
7998.91,0,1324.11,59,0,0,1,0
644.86,18,210.8,92,0,0,0,0
784.36,10,1210.16,99,1,0,0,1
1544.32,20,1349.34,10,0,0,0,0
5188.3,23,1298.3,125,0,1,0,0
2575.96,14,484.07,167,0,0,0,0
1660.49,22,579.47,54,0,0,0,0
1742.87,10,259.71,169,0,0,0,0
1145.41,18,189.24,17,0,0,1,0
1916.28,20,535.44,29,0,0,0,0
87.4,9,696.37,127,0,0,0,0
815.17,23,739.56,133,0,0,0,0
1395.94,11,1088.64,53,0,0,0,0
346.88,0,4174.21,126,0,0,0,1
1613.76,23,524.48,39,1,1,1,1
893.84,6,353.07,87,0,1,1,0
6345.34,16,923.05,57,0,0,0,0
5287.07,9,760.02,184,0,1,1,1
688.28,5,471.2,186,0,1,0,0
943.09,16,1148.84,80,0,0,0,0
1018.47,17,408.64,108,0,0,0,0
698.08,4,615.76,51,0,0,0,0
1332.78,17,637.43,47,0,1,0,0
513.74,16,376.67,152,0,0,0,0
354.03,21,238.45,165,0,1,0,0
2044.1,15,758.52,97,0,0,1,0
2058.08,7,1512.06,148,0,0,0,0
490.63,23,1183.87,82,0,0,0,0
2684.78,12,1232.35,11,0,0,0,0
583.14,23,411.84,74,1,1,0,1
1412.57,15,756.3,153,1,0,1,0
2490.76,10,283.02,40,0,0,0,0
1060.39,5,736.09,108,1,0,0,0
1728.04,2,1530.38,58,0,0,0,0
654.3,0,1559.16,151,0,0,0,0
901.03,17,2249.06,29,0,1,0,0
892.6,4,1204.12,71,1,0,0,0
519.79,12,884.88,113,1,0,0,0
918.94,9,1124.21,185,0,1,0,0
233.08,4,1000.59,52,0,1,1,1
671.05,13,409.79,174,0,0,1,0
824.79,16,267.95,179,0,0,0,0
848.8,0,1129.64,95,0,0,0,0
861.35,1,2335.56,174,0,0,0,0
1030.95,6,1157.92,6,0,0,1,0
1771.25,9,214.17,138,0,0,0,1
2629.42,19,487.08,131,0,0,0,0
572.63,6,591.1,50,0,1,0,0
329.24,23,218.41,198,0,1,0,0
386.82,15,291.16,110,0,0,0,0
673.71,4,650.51,44,0,1,0,0
771.3,11,778.2,62,0,0,0,0
507.76,16,368.11,82,0,0,0,0
300.03,15,283.22,37,0,0,0,0
694.98,19,1361.01,66,1,0,1,0
1314.78,15,528.73,16,0,0,0,1
1988.29,18,576.14,130,0,0,0,0
628.02,14,479.14,53,0,0,1,0
725.6,11,418.76,92,0,0,0,0
434.11,20,1453.41,82,1,0,0,0
1062.69,9,392.34,9,0,1,0,1
469.45,21,740.86,183,0,0,0,0
1945.22,1,668.62,73,0,0,0,0
183.85,6,206.66,115,0,0,1,0
765.38,12,768.6,164,1,0,0,0
1481.94,2,263.39,181,0,0,0,1
1317.95,14,973.87,64,0,1,0,0
16204.33,0,326.41,50,1,1,0,1
1555.89,2,909.79,173,0,0,0,0
401.8,9,514.04,199,0,0,0,0
996.79,14,443.81,17,0,0,0,0
185.63,21,754.71,112,0,0,0,0
1011.71,5,275.03,116,1,0,0,0
476.73,19,638.08,104,0,0,0,0
2739.12,14,1063.53,150,1,1,0,0
632.99,23,1243.35,117,0,0,0,0
975.78,20,503.92,101,0,0,0,0
580.82,6,550.05,55,0,0,0,0
6240.72,20,271.74,122,0,0,0,0
795.33,4,423.93,40,0,1,1,1
6853.79,3,260.85,85,0,0,0,0
2475.39,21,866.14,107,0,0,1,0
1775.91,17,1102.46,38,0,0,0,1
1585.62,2,506.47,144,0,0,0,0
1625.87,16,352.5,137,1,0,0,1
159.55,17,800.24,52,1,0,0,0
829.74,17,395.13,108,0,0,0,0
2553.34,23,995.42,95,1,0,0,0
1044.3,23,2124.43,128,0,0,0,0
269.03,1,391.25,44,0,1,0,0
1040.64,12,426.24,145,1,0,0,0
6027.61,21,277.07,30,0,0,0,0
3815.75,14,726.08,146,1,1,0,1
1030.7,4,697.06,100,0,1,0,0
2839.69,2,565.47,143,0,0,0,1
760.13,4,671.62,170,0,0,0,0
199.56,4,355.6,84,0,1,0,0
435.08,4,245.2,61,0,1,0,0
5233.78,2,421.81,154,0,0,0,1
833.81,2,210.75,115,0,1,0,0
859.73,19,391.23,148,1,0,0,0
812.54,22,800.98,80,1,0,1,0
7362.37,17,689.38,33,0,0,0,0
5574.51,19,229.46,134,0,1,0,1
10084.76,3,1248.39,186,0,0,1,0
935.38,0,591.85,6,0,0,0,0
1473.84,15,305.03,7,1,0,0,0
240.65,7,534.53,188,0,0,0,0
4802.7,16,468.81,76,0,1,0,0
341.12,7,395.19,15,1,0,0,0
1362.09,6,1083.07,164,1,0,0,0
366.02,7,342.48,8,0,0,0,0
608.58,20,743.07,141,0,0,0,0
474.73,23,297.44,92,0,1,0,0
597.12,11,650.58,117,0,0,0,0
639.62,15,779.97,188,0,0,0,0
633.8,11,780.87,20,0,0,0,0
2523.33,18,698.18,90,0,0,0,0
363.27,9,576.28,14,0,0,1,0
1367.23,6,351.27,168,0,0,0,0
3706.93,11,353.71,28,0,1,0,0
656.42,19,795.76,68,0,0,0,0
534.9,4,312.05,60,0,0,0,0
870.85,15,271.94,93,0,0,0,0
3567.87,8,1568.48,26,0,0,0,0
1331.56,6,569.16,184,0,0,0,0
644.7,19,973.61,54,1,1,0,1
1779.12,21,1123.38,51,0,0,1,0
364.2,13,685.86,27,0,0,1,0
2167.56,10,530.56,87,0,0,0,0
1650.13,6,536.0,23,1,0,0,1
806.09,9,1745.54,184,0,0,0,0
474.1,8,475.67,166,0,0,0,0
451.84,3,739.41,33,0,0,0,0
1872.1,15,998.64,65,0,0,0,0
3748.01,9,773.11,89,0,0,0,0
579.81,18,1274.91,39,0,0,0,0
1734.35,23,527.44,9,0,1,0,0
136.04,16,996.26,80,0,0,0,0
611.17,8,226.61,11,0,0,1,0
1063.1,12,1492.41,173,0,0,1,0
441.56,0,1304.91,134,0,0,0,0
429.87,1,554.1,142,0,0,0,0
562.4,12,865.5,106,0,0,0,0
1468.79,23,1135.28,48,0,0,0,0
909.3,8,356.86,74,0,0,0,0
116.95,6,609.89,95,1,0,0,1
131.54,15,303.85,167,0,0,0,0
597.73,18,1316.92,66,0,1,0,0
1733.13,6,1089.7,24,0,0,0,0
70.28,5,561.96,167,0,0,0,0
665.32,17,524.19,169,0,0,0,0
647.91,18,608.27,76,0,0,1,0
4395.51,10,388.25,124,0,0,0,1
746.19,11,599.19,186,1,0,0,0
1608.39,9,356.87,99,0,0,0,0
1263.02,12,1140.25,131,0,0,0,0
130.25,11,1315.75,117,0,0,0,0
2364.23,20,1172.76,111,0,0,0,0
1360.21,9,324.89,84,0,0,0,0
1823.05,19,586.94,32,0,0,0,0
55616.64,17,944.67,164,0,0,0,1
136.44,3,1054.96,143,1,0,0,0
6153.01,23,220.67,174,0,0,1,1
822.67,4,1037.21,155,0,1,0,0
1461.66,4,315.46,34,0,0,0,1
1047.84,11,606.45,13,0,0,0,0
717.49,2,1414.45,63,0,0,0,0
620.28,7,1304.07,160,0,0,0,0
1524.63,21,1473.92,83,0,0,0,0
240.53,1,350.81,107,0,0,0,0
2322.92,17,406.84,118,0,0,0,1
723.29,8,474.53,165,1,0,0,0
354.22,12,609.19,51,0,0,0,0
699.24,6,757.5,102,0,0,0,0
3855.09,9,1431.32,154,1,0,0,0
642.05,8,381.01,161,0,0,0,0
1569.41,21,456.09,166,0,0,0,0
527.97,14,1562.72,46,0,0,0,0
2340.04,4,331.81,184,1,0,0,1
2176.57,11,1028.76,51,0,0,0,0
6964.69,0,630.69,78,1,0,0,1
920.06,11,839.53,55,0,0,0,0
2140.2,21,408.78,177,0,0,0,1
1209.63,5,1016.69,98,0,0,0,0
4007.3,18,449.2,124,0,0,0,0
534.41,18,283.79,79,0,1,1,1
2310.01,15,887.16,166,0,0,0,0
902.62,18,148.14,153,0,0,0,0
1028.45,2,473.05,127,0,0,0,0
1202.01,22,792.1,145,0,0,0,0
1411.26,9,1048.03,186,0,0,0,0
976.3,17,1388.41,157,0,0,0,0
1359.28,12,1932.42,126,0,0,0,0
5314.1,17,1608.49,25,1,0,1,1
2937.9,2,746.15,5,0,0,0,0
2615.35,22,1306.84,190,0,0,0,0
695.38,2,739.27,73,0,0,1,0
450.68,22,1003.8,90,0,0,0,0
2850.64,11,464.24,75,0,0,1,1
2633.44,19,877.65,17,0,0,0,0
4782.27,6,500.72,184,0,1,1,1
599.45,23,599.37,27,1,0,1,1
871.71,7,879.31,153,0,0,1,0
212.83,8,2332.81,10,0,0,0,0
740.65,13,842.91,152,0,0,1,0
2970.75,4,660.49,80,0,0,0,1
687.8,20,403.81,172,0,0,0,0
2080.74,18,1138.79,13,0,0,0,0
906.41,20,543.88,182,0,0,0,0
1516.34,15,832.55,32,1,1,0,1
348.04,23,1013.5,143,0,0,0,0
1194.17,11,1420.08,120,0,1,1,1
55.08,20,1102.6,100,0,0,0,0
909.69,3,319.23,79,0,1,1,0
214.76,7,237.38,92,0,0,1,0
3662.84,6,1013.21,60,0,0,0,0
2386.08,14,700.37,109,0,0,0,0
1748.78,5,841.24,39,0,0,0,0
5019.1,4,1866.56,29,0,1,0,0
424.57,13,459.46,117,0,0,0,0
6294.07,20,1443.53,103,1,0,0,0
2785.52,12,462.2,151,0,1,0,0
865.62,9,1701.32,35,0,1,0,0
3413.93,17,1043.47,85,0,0,0,0
362.75,3,269.27,54,0,0,0,0
480.82,7,517.82,91,0,0,0,0
596.7,23,2099.39,195,0,0,0,0
646.14,10,1947.14,51,0,1,0,0
381.25,16,955.78,5,0,0,1,1
3725.97,17,822.66,129,0,0,0,1
846.53,20,768.04,190,0,1,0,0
1560.1,10,864.56,142,0,0,0,0
619.96,15,611.26,140,0,1,1,0
177.58,11,1375.55,110,0,0,0,0
1436.63,12,940.78,129,0,1,0,0
162.02,15,372.7,158,0,0,0,0
1023.89,22,985.35,166,0,0,0,0
279.13,20,734.35,23,0,0,0,0
8000.63,0,551.43,76,1,0,0,1
2728.11,15,2077.91,133,0,0,0,0
1218.96,14,707.87,180,0,0,0,0
3880.45,5,205.59,157,0,0,0,1
470.45,11,575.48,28,0,0,0,0
1888.39,7,1207.24,179,0,0,0,0
1339.18,6,381.5,88,0,0,1,0
1427.99,1,1182.87,124,0,0,1,1
3914.15,11,365.54,73,1,1,0,1
2281.28,20,1483.27,199,0,0,0,0
1463.7,13,471.76,164,0,1,1,0
209.58,15,538.57,149,0,0,0,0
419.87,10,515.14,193,0,0,0,0
970.0,19,951.91,110,0,0,0,0
1203.96,8,2011.17,73,0,0,0,0
354.18,9,671.09,15,0,0,0,0
12230.36,16,660.8,170,1,0,0,1
4996.01,11,471.56,151,1,0,0,1
2002.43,5,250.53,107,0,0,0,0
1178.55,18,500.64,149,0,0,1,0
886.95,10,312.5,17,0,0,0,0
423.3,8,214.35,5,0,0,0,0
1184.98,20,635.11,6,0,0,0,0
1419.06,5,480.32,113,1,1,1,0
316.79,23,1519.21,198,0,0,0,0
1531.77,15,398.07,148,0,1,0,0
938.93,19,994.48,8,1,0,0,0
162.75,15,982.89,61,1,1,0,0
463.87,5,1483.68,117,0,0,0,0
725.16,4,595.54,27,0,0,0,0
7242.25,20,1467.66,128,0,0,0,0
1913.24,3,931.29,121,0,0,0,0
288.45,1,1317.6,134,0,0,0,0
1782.97,5,2797.54,199,0,1,0,1
233.39,8,617.74,91,1,0,0,0
3237.93,16,736.92,158,0,0,0,0
684.63,13,535.34,129,0,1,0,0
998.61,6,1678.05,115,0,1,0,0
4129.03,21,3174.14,11,0,0,0,0
302.73,18,1033.29,48,1,1,0,0
271.21,0,253.14,165,0,0,0,0
611.8,19,391.56,117,0,0,1,0
3097.59,14,1333.76,196,0,0,0,0
240.0,17,334.75,168,0,0,0,0
64.58,2,463.91,8,1,0,0,0
698.43,17,454.24,122,0,0,0,0
1904.05,1,635.05,27,0,0,0,0
3641.9,9,775.9,157,0,0,0,0
690.1,10,214.08,94,1,0,0,0
726.74,23,266.01,96,0,0,0,0
3476.92,2,269.85,159,0,0,0,0
169.06,6,289.91,55,0,0,1,0
743.58,7,671.56,119,0,0,0,0
1326.67,18,747.51,85,0,1,0,1
1718.52,17,1221.59,107,0,1,0,0
658.65,12,927.93,84,1,0,0,0
1135.06,12,469.02,155,0,0,0,0
91.07,23,763.53,107,0,1,1,1
567.79,18,1252.05,13,0,0,1,1
1725.91,22,580.31,37,0,0,0,0
410.64,11,552.11,39,0,0,0,0
1163.26,16,377.29,54,0,0,0,0
1714.49,21,410.39,28,0,0,0,0
778.56,11,1003.6,156,0,0,0,0
1300.45,12,663.62,151,0,0,0,0
418.75,11,2153.9,43,0,0,0,0
891.93,18,443.18,193,0,1,0,0
2018.71,13,1050.29,29,0,0,0,0
1283.02,6,838.69,157,1,0,0,0
610.01,12,630.41,159,0,0,0,0
1372.26,5,512.19,36,0,0,1,0
2240.85,23,953.43,143,0,0,0,0
141.18,18,921.13,112,0,0,0,0
3494.95,18,750.84,37,0,0,0,1
783.48,3,858.67,151,0,0,0,0
1678.22,18,679.86,111,0,0,0,0
3630.94,8,248.46,115,0,1,0,0
278.2,15,699.68,125,0,1,0,0
539.45,3,566.16,20,0,0,0,0
821.76,5,2138.26,15,0,1,0,0
500.82,7,972.66,102,0,0,1,0
6216.34,23,750.62,120,0,1,0,1
465.55,15,878.05,187,0,0,1,0
629.2,4,360.01,29,0,0,0,0
1345.32,20,461.34,97,0,0,0,0
329.59,21,544.1,115,0,1,0,0
738.28,9,839.71,100,0,0,0,0
1506.36,22,512.42,166,0,0,0,0
786.14,12,492.32,16,1,1,0,0
998.86,13,350.47,25,0,0,1,0
645.91,6,675.24,131,0,0,0,0
241.18,19,734.61,33,0,0,0,0
1512.61,5,860.16,183,0,1,0,0
6341.9,6,438.08,125,0,1,0,1
1117.0,4,830.86,128,0,1,0,0
1373.7,20,356.32,155,0,0,0,0
2192.34,17,583.22,37,0,0,0,0
308.18,22,797.07,140,0,0,0,0
6018.03,11,569.51,174,0,0,0,0
1342.55,5,260.58,81,0,0,0,0
5607.48,0,279.9,45,0,0,0,0
526.88,3,759.41,78,0,1,0,0
6755.16,18,941.8,67,1,1,0,1
2380.71,11,815.33,18,0,0,1,0
1906.53,14,955.51,194,0,0,0,0
1385.79,2,562.1,79,0,0,0,0
855.32,22,1035.94,178,1,0,1,1
3642.89,19,813.74,71,0,0,0,0
1261.88,7,453.2,97,1,0,0,0
153.38,10,905.67,57,0,1,0,1
358.82,15,794.43,184,0,0,1,0
910.65,8,1814.38,98,0,0,0,0
1495.18,2,1521.71,117,0,0,0,0
1036.3,4,629.31,139,0,0,0,0
3710.68,19,517.7,186,0,0,0,0
155.85,13,1695.05,15,0,1,0,0
1265.96,14,926.05,29,0,0,0,0
178.04,5,599.15,191,1,1,0,0
2344.23,3,201.66,198,0,0,0,1
997.79,7,422.72,159,0,0,1,0
1668.38,18,405.44,87,0,1,0,0
462.26,4,609.22,190,0,0,0,0
3942.08,12,964.02,97,0,0,0,0
3107.97,15,1056.54,143,0,0,1,0
1965.58,0,1636.02,59,0,0,0,0
963.41,12,1163.09,23,1,0,0,0
1958.35,21,304.82,96,0,1,1,1
540.83,10,1233.99,171,0,1,0,0
2580.03,20,1881.82,94,0,0,0,0
5707.18,7,1826.73,15,0,0,0,0
3199.05,7,321.27,146,0,1,0,1
528.69,23,593.09,64,0,0,0,0
1574.07,13,1183.92,168,0,0,0,0
300.92,12,331.95,45,0,0,0,0
1943.78,2,236.29,134,0,0,0,1
1720.9,3,803.02,189,0,0,1,0
169.05,19,443.48,111,1,0,0,0
343.17,14,249.92,64,0,1,1,0
826.22,14,1390.91,152,1,0,1,0
811.71,20,734.06,26,0,1,0,0
327.18,12,486.67,132,1,0,0,0
1618.05,8,373.08,130,0,0,0,0
1410.18,9,738.59,107,0,0,1,0
903.01,11,906.19,136,0,1,0,0
515.02,13,808.81,188,0,0,0,0
3129.75,0,267.37,114,0,0,1,1
5741.11,13,885.46,62,0,0,0,1
676.17,13,1008.95,69,0,0,1,0
594.57,7,541.29,62,0,0,0,0
1792.22,15,1241.12,162,1,0,1,1
766.6,13,398.96,80,0,1,0,0
953.94,0,1442.81,23,0,0,0,0
2297.68,15,720.1,132,0,0,1,0
162.49,17,493.88,194,0,1,0,0
4098.2,6,549.46,108,0,0,0,0
1179.3,14,1211.45,111,0,1,0,0
726.69,23,766.89,122,0,0,0,0
1003.02,16,979.5,83,0,1,0,0
1056.2,18,1267.5,88,1,0,1,0
194.18,22,485.13,176,0,0,0,0
4889.95,12,717.93,122,0,0,0,0
1142.9,8,581.33,193,0,0,0,0
1707.87,23,1224.43,153,0,0,0,0
2839.97,23,528.76,14,0,1,0,0
394.98,14,684.51,34,1,0,0,0
1760.71,2,2637.1,28,0,1,0,0
839.12,23,1438.09,180,0,0,0,0
2557.46,0,357.4,59,0,0,1,1
130.68,15,1142.74,108,1,0,0,0
993.17,7,1005.52,131,0,0,1,0
600.15,22,343.65,184,0,0,0,0
1689.63,12,622.64,129,0,1,0,0
1754.68,7,376.67,170,0,0,0,1
540.43,16,158.29,199,0,0,0,0
537.98,21,609.36,97,0,0,0,0
981.75,22,490.95,12,0,0,0,0
447.36,13,343.59,161,0,1,1,0
2545.25,20,661.33,142,0,0,0,0
758.08,20,186.35,79,1,0,0,1
59.92,6,681.82,181,0,0,0,0
753.84,14,671.32,190,0,0,0,0
388.17,15,999.49,167,0,0,0,0
214.59,18,254.19,182,0,0,0,0
318.17,5,2401.03,44,1,1,0,0
1223.42,22,1907.37,144,0,0,0,0
4140.79,0,418.25,89,0,0,1,1
1499.95,11,1596.94,20,0,0,0,0
597.94,17,1112.36,82,0,0,0,0
1730.05,15,510.99,52,0,1,0,0
692.92,11,462.15,95,0,0,0,0
547.52,19,483.6,133,0,0,1,0
345.72,12,3625.77,197,0,0,0,0
190.22,7,1504.28,26,0,0,0,0
742.54,21,588.95,147,1,1,0,0
1284.41,0,620.26,199,0,0,0,0
995.63,20,1105.96,18,0,1,0,0
723.45,6,1077.27,77,0,0,1,0
425.92,14,374.61,23,0,0,0,0
2014.74,21,795.14,44,0,1,0,0
293.79,12,477.46,102,0,0,0,0
2382.79,12,728.74,8,0,0,0,0
402.54,8,646.25,37,0,0,0,0
516.75,23,1224.87,47,0,0,0,0
252.96,14,566.25,169,0,1,0,0
664.21,3,714.08,198,0,1,0,0
2908.27,12,215.54,31,0,1,0,0
1836.52,11,807.7,177,0,1,1,1
2917.32,4,416.92,85,1,0,0,1
1848.52,6,267.66,117,1,0,0,0
363.7,7,1309.59,182,0,0,0,0
787.77,4,648.68,121,0,0,1,1
502.6,8,191.27,128,0,0,0,0
4148.8,13,415.64,99,0,1,0,1
331.36,11,667.14,67,0,1,0,0
2680.34,3,679.16,138,0,0,1,0
2678.34,19,492.92,128,0,0,0,0
6833.69,7,88.31,120,0,0,0,1
728.01,16,477.64,99,0,0,0,0
2235.73,7,1264.74,71,0,0,0,0
10739.16,20,1542.93,199,0,0,0,0
591.32,0,461.97,101,0,1,0,1
236.27,19,2059.05,120,1,0,0,1
167.33,1,252.09,191,0,0,0,0
2236.6,3,409.11,17,0,0,0,1
166.81,23,1135.58,153,0,0,0,0
755.73,20,1033.22,68,0,0,0,0
1698.18,0,661.31,169,0,1,0,0
1319.72,6,339.86,89,1,1,0,0
1678.15,0,339.31,180,0,0,0,0
1369.62,8,430.35,60,1,1,1,1
3939.72,2,348.28,176,0,0,1,1
423.13,11,719.4,145,0,1,0,0
557.24,18,629.32,136,0,0,0,0
506.41,14,331.35,116,0,0,1,0
2515.41,21,537.58,37,0,0,0,0
2698.36,15,135.69,169,0,1,0,0
1721.97,9,815.28,57,0,0,0,0
3581.34,21,1022.53,105,0,0,0,0
337.63,5,384.87,156,0,0,0,0
5809.35,16,414.96,93,0,0,1,1
5030.32,20,776.45,183,1,0,0,1
2288.43,21,708.93,173,0,0,0,0
6514.59,23,1057.72,33,0,0,0,0
209.22,16,417.38,191,0,0,1,0
649.08,20,447.5,172,0,0,0,0
525.68,18,582.65,55,1,0,1,0
2256.29,17,350.84,54,0,0,0,0
383.7,10,575.08,115,0,0,0,0
2339.04,23,354.3,40,0,0,0,0
4317.95,6,854.52,113,0,0,1,0
2197.78,9,379.49,64,1,0,0,1
1456.44,6,774.13,150,0,0,1,0
408.35,4,1593.95,24,0,0,0,1
470.2,11,860.0,137,0,0,1,0
3826.17,15,739.17,150,0,0,0,0
2390.72,20,293.48,128,0,0,0,0
1054.67,17,1530.61,172,0,0,0,0
722.05,2,1299.11,5,0,0,0,0
144.63,19,605.58,23,0,0,0,0
375.83,14,528.23,91,0,0,0,0
7416.18,4,408.14,158,0,1,0,1
304.77,12,1946.18,33,1,0,0,1
1325.41,18,1064.63,63,0,0,0,0
3003.23,11,421.98,67,1,0,0,0
312.65,22,1286.35,102,0,0,1,0
1319.11,20,1485.47,194,0,0,0,0
2801.51,4,656.73,52,0,0,0,1
1110.43,5,540.99,66,0,0,0,0
19310.48,6,366.56,22,0,1,0,1
206.73,9,1016.84,198,0,0,0,0
3161.27,15,514.79,31,0,0,0,0
922.6,7,502.17,10,0,0,0,0
2373.02,8,660.56,191,0,0,0,0
1704.98,3,407.16,10,0,0,0,0
526.81,20,1664.12,35,0,0,0,0
1378.84,20,1188.86,109,0,0,1,0
171.07,7,696.41,98,0,0,0,0
2004.7,6,399.12,60,0,0,0,1
1477.58,14,412.26,186,0,0,0,0
2076.96,20,401.49,173,0,0,0,1
3159.34,2,317.85,22,0,1,0,1
1583.86,16,807.23,91,0,1,0,0
1271.67,10,452.39,27,0,0,0,0
454.38,8,437.15,168,0,0,0,0
537.96,4,408.15,29,0,0,1,0
3592.97,9,1214.57,11,0,0,0,0
4611.62,14,421.94,152,0,0,1,1
864.27,13,1424.29,137,0,0,1,0
1148.26,3,559.69,22,0,0,0,1
443.81,20,315.12,110,1,0,0,0
3543.1,19,881.44,37,0,0,1,0
2133.28,1,1132.71,83,0,0,0,0
7640.49,11,397.49,39,1,0,0,1
455.63,0,690.86,114,1,0,1,1
751.44,23,805.19,69,0,0,0,0
1382.22,19,704.42,67,0,0,0,0
2093.28,4,505.28,76,0,0,1,1
883.89,5,1128.87,45,0,1,0,0
458.08,23,572.11,182,1,0,0,0
2647.6,10,462.47,132,0,0,0,1
2255.52,7,230.66,112,0,0,0,1
438.66,6,231.96,108,0,1,1,1
4253.27,3,757.14,162,0,0,0,1
3534.05,5,635.09,42,0,0,0,0
1254.25,15,1132.82,39,0,0,0,0
1187.49,19,1310.51,198,0,1,1,0
1908.47,14,574.18,178,1,0,0,0
463.26,13,1175.2,140,0,0,0,0
1130.07,22,474.8,106,0,0,1,0
127.44,11,607.93,72,0,0,0,0
2634.52,11,597.59,41,1,0,1,0
230.1,15,1715.46,89,1,0,1,0
4931.61,14,308.87,145,0,0,1,0
788.3,12,689.17,177,0,0,0,0
887.43,10,438.07,33,0,0,0,0
585.38,16,555.9,45,0,0,0,0
822.18,20,541.82,60,1,0,0,0
4530.25,14,694.53,20,0,0,0,0
91.12,13,1492.41,144,0,0,1,0
3932.24,9,2082.24,70,0,0,0,0
1537.67,11,986.28,194,1,0,0,1
327.99,15,369.64,151,0,1,0,0
374.16,14,598.98,162,0,1,0,0
5862.86,9,777.72,148,0,0,1,1
426.02,3,521.05,145,0,0,0,0
346.07,22,563.27,73,0,1,0,1
3419.72,8,637.34,27,0,0,0,0
1538.48,20,1057.15,194,0,0,0,0
429.26,19,914.25,163,0,0,0,0
1361.88,8,461.23,57,0,0,0,0
393.17,20,949.28,124,0,1,0,0
3297.18,23,1871.73,149,1,1,0,1
3169.63,19,268.33,132,1,0,1,1
1866.85,10,511.63,53,0,0,0,0
1574.45,10,488.82,181,1,0,1,0
6381.69,6,697.81,199,0,0,1,1
1096.29,20,222.67,158,0,0,0,1
336.34,9,1505.16,17,0,1,0,0
1718.96,3,684.08,112,0,0,1,1
8831.21,4,795.43,170,0,0,1,1
397.52,4,742.03,154,0,0,0,1
763.98,10,487.89,89,0,1,0,0
1663.11,8,1011.5,161,0,0,0,0
1039.08,15,667.23,49,0,0,0,0
410.63,8,190.41,178,0,0,0,0
3367.27,21,623.35,171,0,0,0,0
11159.44,3,563.1,86,0,0,0,1
1334.26,1,1010.34,72,0,1,0,0
444.05,13,3363.87,101,0,0,1,0
233.0,2,834.32,171,0,0,1,1
1419.38,17,2372.93,152,0,1,1,0
3307.27,20,440.66,81,0,0,0,0
1763.7,5,457.93,39,0,0,0,0
1094.0,10,573.72,140,1,0,1,1
608.34,20,858.44,56,0,1,0,0
367.91,17,452.89,44,0,0,0,0
2526.91,11,252.87,125,0,0,0,0
2734.69,4,674.41,117,0,0,1,1
233.75,8,335.02,115,1,0,0,0
5376.75,19,1299.19,40,0,0,0,0
1947.05,17,978.79,138,0,0,0,0
4445.26,18,421.7,74,0,0,1,1
286.54,2,874.35,77,0,0,0,1
279.83,8,478.71,20,0,1,0,0
944.85,3,644.64,178,0,1,0,0
1813.08,16,648.72,191,0,0,0,0
6610.14,16,543.82,42,0,0,0,0
2221.81,22,1094.89,22,0,0,0,0
860.33,22,339.85,16,0,1,1,1
392.93,1,917.99,58,0,0,0,1
3751.84,8,798.49,179,0,1,0,1
417.92,8,286.36,5,1,0,0,0
5588.51,4,412.96,147,0,0,0,0
825.19,14,345.04,115,0,0,1,0
5380.74,14,533.87,25,0,0,0,0
2162.31,2,684.75,133,0,0,0,0
956.24,18,381.06,97,0,0,0,0
